Date,HM-B.ST,ERIC-B.ST,SEB-A.ST,SWED-A.ST,VOLV-B.ST,TELIA.ST,SHB-A.ST,ATCO-A.ST,SKA-B.ST,INVE-B.ST,ELUX-B.ST,ASSA-B.ST,SCA-B.ST,ALFA.ST,INDU-C.ST,AZN.ST,ATCO-B.ST,ESSITY-B.ST,GETI-B.ST,KINV-B.ST,HEXA-B.ST,ALIV-SDB.ST,SKF-B.ST,LATO-B.ST,SAND.ST,INVE-A.ST,MTG-B.ST,FING-B.ST,Median_Return,HM-B.ST_Target,ERIC-B.ST_Target,SEB-A.ST_Target,SWED-A.ST_Target,VOLV-B.ST_Target,TELIA.ST_Target,SHB-A.ST_Target,ATCO-A.ST_Target,SKA-B.ST_Target,INVE-B.ST_Target,ELUX-B.ST_Target,ASSA-B.ST_Target,SCA-B.ST_Target,ALFA.ST_Target,INDU-C.ST_Target,AZN.ST_Target,ATCO-B.ST_Target,ESSITY-B.ST_Target,GETI-B.ST_Target,KINV-B.ST_Target,HEXA-B.ST_Target,ALIV-SDB.ST_Target,SKF-B.ST_Target,LATO-B.ST_Target,SAND.ST_Target,INVE-A.ST_Target,MTG-B.ST_Target,FING-B.ST_Target
2002-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-06-24,-0.07648725212464591,-0.09090907220131095,0.005618024340605876,0.0,-0.005763710620809492,-0.06086954863175098,0.0,-0.09738714318623398,0.0,-0.019607843137254943,-0.025568163594066884,-0.036000002197265735,-0.02733117912417804,-0.0337078651685393,0.0,-0.026350461133069825,-0.049999938842764435,,0.0,-0.007999951430817775,-0.06325317148562626,-0.031100478468899517,0.0,0.0,-0.004694775606134849,0.0,0.0,0.0,-0.007999951430817775,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
2002-06-25,0.06134969325153383,0.03571422373363031,0.033519499375146866,0.022123893444138343,0.06376813805621606,0.12037038590518834,0.0334572877005761,0.10000001583243212,0.042735042735042805,0.020000000000000018,0.026239047862364417,0.024896267136460093,0.024793465838168327,0.01744186046511631,-0.009708737864077666,0.03653585926928282,0.03157893889789043,,-0.02285716028532303,0.028225803709628794,0.022508119849317554,-0.004938271604938316,0.0,0.0,0.025943346285375535,0.0,-0.015872947545908844,-0.011110988216903372,0.024896267136460093,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2002-06-26,0.028901734104046284,-0.06896547453454871,-0.02162156138323479,-0.012987060694366614,-0.01907358987431773,-0.012396741113686605,-0.0071942526419189745,0.03349278991053817,-0.008196721311475419,0.03267973856209161,-0.01704550097950075,0.028340113610649142,0.008064480369632143,0.005714285714285783,0.03921568627450989,0.0013054830287206887,0.04081636792190846,,-0.017543889941452173,-0.01960788852367945,-0.0062899723785107,0.022332506203474045,-0.01982378854625555,0.0157894137691581,0.006896555536861193,0.03164556962025311,-0.020161326398762225,0.06179784454909232,0.0013054830287206887,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1
2002-06-27,0.02528089887640439,0.0,0.03314911784789687,0.013157943707914344,0.03888893127441406,0.004184116446269481,0.0,0.0,0.04132231404958686,-0.006329113924050667,0.023121451361158396,0.019685009924370833,0.03359999583470752,0.022727272727272707,0.02358490566037741,-0.014341590612777066,-0.00980389364697798,,0.01488098980016872,0.04800004587089424,0.012659573122284273,0.05582524271844669,0.04494382022471921,0.0,0.038812745692134554,-0.012269938650306789,0.004115233852663325,-0.04761924826260988,0.01488098980016872,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
2002-06-28,0.008219178082191858,0.029629656871989152,0.032085590763629046,0.008657960604949722,0.018716495178692005,0.06666668256123853,0.018115962415264253,0.018518580414858876,0.007936507936507908,0.02547770700636942,0.04802255419336987,0.0,0.01238391598655797,0.022222222222222143,0.06451612903225801,0.010582010582010692,0.024752479743938904,,0.05571842663341742,0.030534293165105808,0.05624944591466274,0.029885057471264354,0.023655913978494647,0.0051813870904466874,0.008791272681145212,0.024844720496894457,0.0,0.05555567844976328,0.023655913978494647,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1
2002-07-01,0.013586956521739024,0.08633086034773885,-0.005181390154482601,-0.008583643755467829,0.0,0.0,0.00355872279465852,-0.03181828623372107,-0.023622047244094446,-0.006211180124223614,0.0,-0.050192994235888966,-0.01529053824221649,-0.005434782608695676,-0.008658008658008698,-0.010471204188481686,-0.031401060383603574,,-0.011111088679251924,0.03703706248385408,-0.017751523240560063,0.024553571428571397,0.0021008403361344463,-0.020618537848503538,-0.0065359511368492385,-0.0060606060606061,0.012295104328435169,0.042105281540959716,-0.0060606060606061,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1
2002-07-02,-0.018766756032171594,-0.013245010874273655,-0.031249951718497093,-0.004329020231455538,-0.02624672021126817,-0.04687502910383001,0.0,0.016432051192425634,0.008064516129032251,-0.012499999999999956,0.0,-0.044715509182069346,0.012422375399884222,0.005464480874316946,0.004366812227074135,-0.04761904761904767,0.00997518709195,,0.0,-0.017857124573145033,0.0,-0.04139433551198257,-0.010482180293501009,-0.007894737000610719,-0.006578950838058595,0.0,-0.012145770809187106,-0.0808081146632299,-0.007894737000610719,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
2002-07-03,-0.02732240437158473,-0.013422795952629407,-0.053763488019668904,-0.03478257661358364,-0.005390753543607185,-0.012295050891423576,-0.03546103196381312,-0.04387998142581595,-0.04800000000000004,-0.025316455696202556,-0.03504044430118791,-0.03829787482714553,-0.03220858473365418,0.005434782608695565,-0.013043478260869601,-0.030555555555555558,-0.04197537538267626,,0.01123593211740248,0.0,-0.0361440295681521,-0.006818181818181834,-0.021186440677966156,-0.007957559842735717,-0.015452605821142718,-0.03658536585365857,-0.0819672611499721,0.0,-0.02732240437158473,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1
2002-07-04,0.002808988764045006,0.061224456064949084,0.011363646897782465,0.00900895885229902,0.016260120577509918,0.049792482846327646,0.0,0.016908196413515153,0.01680672268907557,-0.00649350649350644,0.013966519062533767,0.01769914999762001,0.011093471235567254,-0.00540540540540535,0.004405286343612369,0.007163323782235054,0.010309249101122742,,0.0,-0.01818186055162696,-0.012501311850784735,-0.009153318077803174,-0.008658008658008698,-0.01604278107592705,0.006726461429071184,-0.006329113924050667,0.0,0.043956063990721495,0.006726461429071184,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2002-07-05,0.036414565826330625,0.10256413208123272,0.02247193070986664,0.013392906775562263,0.01333333333333342,0.07905138578306015,0.02573532350404517,0.011876452992356734,0.024793388429751984,0.03267973856209161,0.011019228581568896,0.021739097984615707,0.009404400293051562,-0.010869565217391353,0.004385964912280604,0.06401137980085347,0.012755105224762087,,0.0,0.018518562472111366,0.01898734293253801,0.011547344110854452,0.02183406113537112,0.013586936071373845,0.004454375391216292,0.01273885350318471,-0.008928478073263468,0.0,0.013392906775562263,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
2002-07-08,0.013513513513513598,-0.04069766584884282,0.010989020840046493,0.0088105236417384,-0.002631538792660315,-0.007325965610992302,0.007168466761450443,0.007042348004832721,0.008064516129032251,0.012658227848101333,-0.005449522154355235,0.025531916551430278,-0.010869534914517143,0.027472527472527375,0.02183406113537112,0.005347593582887722,0.01259446154253796,,-0.01944440518869095,0.0,-0.01242170126958464,0.004566210045662045,0.002136752136752129,0.002680985711268402,0.017738398809897804,0.012578616352201255,0.04054050152208588,0.026315739839408936,0.007168466761450443,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
2002-07-09,-0.010666666666666713,-0.02424244635917705,-0.0054347471231614985,-0.008733576261608533,0.007915546833308307,-0.0369003684842667,-0.021352336767950897,-0.016316999971951907,-0.016000000000000014,-0.012499999999999956,0.01095884908313538,-0.04564312475960286,0.02511768119169,0.0,-0.004273504273504258,0.02127659574468077,-0.009950220751744121,,-0.011331421428878885,0.03636365977853062,0.006289972378510589,-0.013636363636363669,-0.010660980810234588,-0.013368963830488134,-0.013071902273698588,0.006211180124223503,-0.047619027290322524,0.0,-0.010660980810234588,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1
2002-07-10,0.0,-0.01863350858510604,-0.02732246814831818,-0.017621209813774463,-0.02879587085991764,-0.022988520026831494,-0.01090910322997829,-0.028436112200163954,-0.03252032520325199,-0.01898734177215189,-0.016260123755089118,-0.013043478693538502,-0.012251077888130624,-0.010695187165775444,-0.008583690987124415,-0.05729166666666663,-0.03517600989333447,,-0.048710630435607416,-0.08771932316055175,0.0,-0.0023041474654378336,0.015086206896551824,-0.013550176853086904,-0.02428260309066277,-0.030864197530864224,-0.03636370156340074,-0.06153845734987817,-0.01898734177215189,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
2002-07-11,-0.05660377358490565,-0.07594936878123049,-0.06741570880332137,-0.02242152540558584,-0.04582202205285835,-0.02745101031135111,-0.03308827307662954,-0.04146333446420669,-0.01680672268907568,-0.05161290322580647,-0.06611571233861324,-0.0044053201013412036,-0.023255884755792877,-0.048648648648648596,-0.030303030303030276,-0.04281767955801108,-0.031249835759369793,,-0.012048168044429541,-0.03846156340872631,-0.0031255693613454483,-0.09006928406466508,-0.04458598726114649,-0.038461519113960674,-0.018099497451802504,-0.05095541401273884,-0.05660370446863916,0.060109309433804325,-0.03846156340872631,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
2002-07-12,0.0028571428571428914,0.0,0.01204820353612801,-0.0321100420579008,-0.014124293176498326,0.03225811165403902,-0.007604571718227926,-0.007633689454807802,-0.017094017094017144,0.006802721088435382,-0.008849581746468216,-0.048672535899510705,-0.009523821398047194,0.0,-0.013392857142857095,-0.00721500721500723,-0.010752821637493026,,0.018292644926698243,0.0,-0.0062697697282591,0.017766497461928932,-0.00666666666666671,-0.020000022234236026,-0.009216656253852817,0.006711409395973256,-0.06499999291207248,-0.07216503309112487,-0.007604571718227926,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0
2002-07-15,-0.02564102564102566,-0.06164387328007703,-0.047619089660082325,-0.018957328154598274,-0.01432664693808805,-0.015624984866008385,-0.011494175013499586,-0.005128222532431503,0.008695652173912993,-0.020270270270270285,-0.023809497506746546,0.02325577929317668,-0.012820439045662324,-0.022727272727272707,-0.04977375565610864,-0.05813953488372092,-0.010869535411909381,,-0.002994005868194427,-0.019999979762840736,-0.02208209887403667,-0.017456359102244412,0.020134228187919545,0.020408186416322804,-0.006976748304726055,-0.013333333333333308,-0.016042809301760164,0.0,-0.015624984866008385,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1
2002-07-16,0.020467836257309857,0.007299257690845717,0.012500011587560644,-0.009661871051120818,-0.014534883076207206,0.0,0.0,-0.030927785496315807,-0.008620689655172376,-0.02758620689655178,-0.018292732954522384,-0.009090875042369162,-0.006493514182145055,0.01744186046511631,0.0,0.0185185185185186,-0.027472535319352898,,-0.021021046213849703,0.02040814219371212,-0.006452295351088044,-0.0076142131979695105,0.046052631578947345,-0.008571428758270883,0.0,-0.027027027027026973,0.01630437731785439,0.0,-0.006452295351088044,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1
2002-07-17,0.008595988538681931,0.08695652839550094,0.055555560642001955,0.024390243902439046,0.014749261872991415,0.05158726975010253,0.027131720492838296,0.045212837876218215,0.04347826086956519,0.03546099290780136,-0.0031055026513679973,0.07339453297867138,0.027777765044986857,-0.011428571428571455,0.05714285714285716,0.028787878787878807,0.05084757621698799,,-0.015337392324915156,0.036000017538871276,-0.025972590364429782,-0.012787723785166238,0.008385744234800763,-0.04610953308698085,0.028103061203513358,0.01388888888888884,0.03743308986635019,0.0,0.027777765044986857,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0
2002-07-18,0.011363636363636465,-0.033333347418213366,-0.029239749343095145,-0.028571446140180368,0.0029069322582984114,-0.00377359930074439,-0.015094357313722995,0.03562337383202174,-0.01666666666666672,0.0,0.10280372661027659,-0.05128205128205132,0.03179645147501975,0.028901734104046284,-0.018018018018018056,0.01178203240058906,0.03494609491782619,,0.01557629202669597,0.003861012911476669,0.0033318164914424298,0.059585492227979264,0.01455301455301461,0.054380667159465546,0.002277875211442293,0.013698630136986356,0.06701036921591252,0.0,0.003861012911476669,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0
2002-07-19,-0.0337078651685393,-0.17931033578378675,-0.03614461060838414,-0.009803867489495688,0.005797123563462403,-0.01893939421306079,-0.019157019381287888,-0.02702704300770087,-0.025423728813559365,-0.04109589041095896,-0.031073443118860844,-0.027027027027026973,-0.033898261127335294,-0.0449438202247191,-0.032110091743119296,-0.05676855895196509,-0.018181649223219742,,-0.018404870789898164,-0.03846156340872631,0.0,0.004889975550122161,-0.026639344262295084,-0.03438395565804453,-0.01818176849431119,-0.03378378378378377,-0.04347827899344936,0.011111209426477364,-0.02702704300770087,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
2002-07-22,-0.05232558139534882,0.008403347171136222,-0.06874992468085539,-0.07425742303001837,-0.048991375376426505,0.007722037292863915,-0.0742187397924653,-0.02525245772924478,-0.034782608695652195,-0.05714285714285716,-0.03498542721013431,-0.07870377434624565,-0.030303022168222227,0.0,-0.05213270142180093,-0.03703703703703709,-0.026455192098809976,,-0.031250006653981366,0.04000002698287908,-0.06976608258047312,-0.029197080291970767,-0.021052631578947323,0.0,-0.034722241551530475,-0.04195804195804198,0.015151480250020555,-0.06593405952296916,-0.034782608695652195,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0
2002-07-23,-0.036809815950920255,-0.0749999625870369,0.00671136530259675,-0.021390452405957272,-0.009090885971531737,-0.04597704005366299,-0.008438827923092918,-0.028497424670481553,-0.036036036036036,-0.045454545454545414,-0.05135956235334138,-0.02010042737647799,-0.023026343412531958,-0.03529411764705881,-0.030000000000000027,-0.024038461538461564,-0.021739070823818762,,-0.03870967127451952,-0.05769231268174524,0.05356988288095099,0.0025062656641603454,-0.02580645161290318,-0.0029673139064941845,-0.014388497506599984,-0.051094890510948954,-0.05472634619113803,0.0,-0.02580645161290318,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
2002-07-24,-0.047770700636942665,-0.08108113252330051,-0.046666658756225554,-0.010928901706717897,-0.033639154611776356,-0.10441768760248649,-0.012765971723283198,-0.03733345611982075,-0.06542056074766356,-0.10317460317460314,0.0031847221601062348,-0.02051285963792071,-0.03366998055944448,-0.060975609756097615,-0.046391752577319534,-0.009852216748768461,-0.03888877988178474,,-0.030201356348521613,-0.08163263760872219,-0.037287524668525585,-0.040000000000000036,-0.028697571743929395,-0.047619070325578994,-0.021897823031995722,-0.09999999999999998,-0.0736842146238772,0.0,-0.03888877988178474,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
2002-07-25,0.0735785953177257,-0.05882353550384101,0.09790208049440818,0.06077349980783331,0.037974646870400086,0.21524669545423203,0.03448279768223972,0.019390731293438046,0.030000000000000027,0.04424778761061954,0.00952383570968518,0.07329839230276347,0.01916373667158089,0.006493506493506551,0.037837837837837895,0.021558872305140975,0.017340813133037036,,0.10726645257417489,0.0666665967110569,0.024647980943224956,0.05208333333333326,0.03409090909090917,0.0,0.014925382063099901,0.042735042735042805,-0.11363636045278125,0.058823419189704795,0.03448279768223972,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
2002-07-26,-0.05607476635514019,-0.13541660820891044,-0.07643309514465813,-0.046875075061802884,-0.02439022120941492,-0.07749078789333341,-0.05416672598054295,-0.03804360265319884,-0.031067931536331916,-0.025423728813559365,-0.053459167826294895,-0.058536589722914534,-0.025641008426894873,-0.006451612903225823,-0.015625,0.043831168831168776,-0.03693167528876595,,-0.037499993789617325,-0.08333325135409786,-0.03779997415787972,-0.0643564356435643,-0.01758241758241763,-0.03437497697770542,-0.03186273113278071,-0.016393442622950838,-0.05769233352516301,-0.0944443952867613,-0.03779997415787972,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
2002-07-29,0.10561056105610556,0.0843373953998825,0.12413793667807926,0.06557381345757807,0.07500004768371582,0.12400001525878901,0.0837004321829189,0.11864413116879335,0.10220437511361902,0.06956521739130439,0.1129568157523757,0.07772021339853019,0.059649094831841554,0.025974025974025983,0.0793650793650793,0.08709175738724717,0.1209439248635622,,0.042207778800321005,0.04545457332941871,0.021428477332354312,0.05820105820105814,0.07158836689038028,0.0032361965734981624,0.07341779755841227,0.03333333333333344,0.1360544211982586,0.012270127980181345,0.07500004768371582,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2002-07-30,0.005970149253731405,0.03333327464633751,0.03067482764535323,0.00512822404839941,0.034883630669011456,-0.007117464776667415,0.012195136163869913,0.010101043862650316,0.027272727272727337,0.0,0.0,0.04807696328360955,-0.0016556775835430138,-0.025316455696202556,0.009803921568627416,-0.028612303290414864,0.010526205672574562,,0.05607479280549299,0.0,-0.003496533480986108,0.02499999999999991,0.018789144050104456,0.032258090714883725,0.01650941077535295,0.008064516129032251,-0.011976070003999917,0.0,0.009803921568627416,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0
2002-07-31,0.035608308605341144,0.032258009554319234,0.011904772415020526,0.030612263145386898,-0.019662836467564504,-0.05017919848287167,0.02811248216775608,0.00500001654489135,0.0,0.016260162601626105,0.04776123399554111,0.009174277250457052,0.05472639037876226,-0.025974025974025983,0.0,0.010309278350515427,0.028645875222989003,,0.053097301850975276,0.0,-0.052632370681614415,0.02195121951219514,0.020491803278688492,-0.006249976307153182,0.011600872190371536,0.02400000000000002,0.0909091112840188,0.12121203833472505,0.016260162601626105,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
2002-08-01,-0.005730659025787954,0.03125005845775619,-0.017647117843904603,-0.019802052532844616,-0.020057327574051542,-0.015094325227557492,-0.031250034997261866,-0.032338340102196717,-0.017699115044247815,0.0,-0.045584081989183844,-0.045454479249051105,0.006289315943602158,0.026666666666666616,0.0,-0.010204081632653073,-0.07341763587337913,,-0.014005573727835285,0.02173903320206305,0.003704382402184514,0.007159904534606243,-0.016064257028112428,-0.018867924528301883,-0.006880737951055482,0.0,-0.055555521314357925,0.0,-0.014005573727835285,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1
2002-08-02,-0.02017291066282423,-0.060606063839504065,-0.04790414747526062,-0.03030295689823359,-0.005847975394087768,-0.026819952211051823,-0.044354793649032054,-0.007712030575918405,-0.027027027027026973,-0.016000000000000014,-0.011940239247990703,0.014285714285714235,-0.020312481097176427,-0.01948051948051943,-0.03883495145631066,0.061855670103092786,0.0054643818035851055,,0.0,-0.021276502605498404,0.003690140505824946,-0.018957345971563955,-0.024489795918367308,-0.025641074547400833,-0.016166260377272867,-0.015625,-0.0352941091163802,-0.08108113925159477,-0.02017291066282423,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0
2002-08-05,-0.05294117647058827,-0.1720430015923865,-0.0314465221064647,-0.010416704697980173,-0.08235291873707495,-0.03937007933143677,-0.016877655846185724,-0.03886015288944089,-0.05555555555555558,-0.05691056910569103,-0.06948640624547353,-0.032863885584011876,-0.00956938955042097,-0.019867549668874163,-0.045454545454545414,-0.020804438280166426,-0.048912992447663006,,-0.01704548387429794,-0.04347828637322937,-0.022058801603057843,-0.024154589371980673,-0.029288702928870314,0.019736843095922163,-0.014084514993305652,-0.05555555555555558,-0.14634142674946293,-0.05882365341158213,-0.03886015288944089,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0
2002-08-06,0.012422360248447228,-0.012986990715846414,0.0714285851874552,0.04736840163453748,0.02564100056083385,0.0,0.01716740133773742,0.03773581233998358,0.02941176470588225,0.008620689655172376,0.01623370982409389,0.0048544061477218126,0.009661847533243284,0.027027027027026973,0.02645502645502651,-0.055240793201133176,0.04285715409010393,,-0.017341005174915547,0.0,0.015036780088243829,0.00990099009900991,0.015086206896551824,0.0,0.03333338423016419,-0.008403361344537785,-0.05714286972125515,-0.06874969773784723,0.012422360248447228,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
2002-08-07,0.012269938650306678,0.02631574375147383,-0.012121222472339932,-0.03015077286772505,-0.02187502384185791,0.020491803599057556,0.0,-0.023376623782514705,0.00952380952380949,0.0,0.04472845944771531,-0.033816461977751344,0.012759186067228034,0.013157894736842035,0.010309278350515427,-0.026986506746626726,-0.013698633579877995,,-0.014705918700410048,-0.013636394995596102,0.014813953328687068,-0.004901960784313708,0.0,0.032258090714883725,-0.016129102267684603,-0.008474576271186418,0.07575752340533537,0.08724817747119218,0.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
2002-08-08,-0.0060606060606061,0.09615388652286239,0.04294477690236165,0.031088103206389217,0.012779601777283434,0.0,0.0,0.03989367106674391,-0.009433962264150941,0.02564102564102555,0.0030581123645587738,0.03000000114440926,0.014173201074509478,-0.00649350649350644,0.030612244897959107,0.05855161787365182,0.027777784856161114,,-0.026865684796584577,0.05990789605903091,0.03649736025669914,0.03201970443349755,-0.002123142250530785,-0.0312500245869165,0.004683874822954959,0.02564102564102555,0.12676053403650678,-0.07407406193637656,0.02564102564102555,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0
2002-08-09,-0.024390243902439046,-0.02835088548177578,-0.023529432293531993,0.005025144261195047,-0.01261834436125786,0.04016064318554502,0.004219413961546348,0.0,0.01904761904761898,0.02499999999999991,0.01524384982369198,-0.043689322006422726,-0.007763941064546032,0.02614379084967311,-0.00990099009900991,0.02183406113537112,-0.0054054728615196,,0.036809880918798665,-0.04347828637322937,-0.014083686257352568,0.01193317422434359,0.02127659574468077,-0.03225801688202967,0.016316994320794587,0.02499999999999991,0.006250011556404145,0.0,0.004219413961546348,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0
2002-08-12,0.009374999999999911,0.016666666666666607,0.01204820353612801,0.0,-0.019169280790610088,0.011583055939295983,0.008403370623758954,0.0,-0.01869158878504673,0.008130081300812941,0.015015056856947151,0.015228426985703925,0.001564903180670374,0.04458598726114649,0.0,0.0,0.010869701600051185,,0.0,0.04545457332941871,0.035713416186415436,-0.004716981132075526,0.008333333333333304,0.03333328247070311,-0.004587097347714897,0.008130081300812941,0.04347826419844214,-0.0666668908256619,0.008333333333333304,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
2002-08-13,-0.003095975232198178,0.08196721311475419,-0.01785711447944438,0.0,-0.006514682670004768,0.003816735542334193,0.0041666712292725006,0.0,0.0,-0.008064516129032251,-0.011834352017154992,0.0,0.009375011506066455,-0.012195121951219523,0.0,-0.015669515669515688,-0.005376410818746513,,0.002958573718707891,-0.04347828637322937,-0.013792366334945738,0.028436018957346043,0.0,-0.019354839662359402,0.013824799674547528,-0.008064516129032251,-0.005952391871130058,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
